tract,USP_2012,USS_2012,USC_2012,USP_2016,USS_2016,USC_2016,USP_CHANGE,USS_CHANGE,USC_CHANGE,POPDENSITY_2015,POPDENSITY_CHANGE,NONWHITE_2015,NONWHITE_CHANGE,UNEMPLOYMENT_2015,UNEMPLOYMENT_CHANGE,COLLEGE_2015,COLLEGE_CHANGE,INCOME_2015,INCOME_CHANGE
1400000US42099030302,0.459395656,0.418319169,0.420722892,0.576906126,0.514855876,0.58404303,0.11751047,0.096536707,0.163320138,145.6017104,-0.014471781,3.8,4.428571429,8.1,0.285714286,14.5,-0.126506024,63205,0.018696108
1400000US42099030400,0.335373852,0.288732394,0.302785265,0.420989625,0.383693046,0.45247766,0.085615773,0.094960652,0.149692395,169.477024,-0.068391143,5.5,0.222222222,4.2,-0.408450704,20.3,0.121546961,64006,0.093820494
1400000US42099030501,0.436813187,0.368998628,0.443356643,0.55471548,0.511748307,0.552515091,0.117902293,0.142749679,0.109158448,152.827216,-0.001715266,5.9,8.833333333,11,0.774193548,14.4,0.074626866,54032,-0.064008176
1400000US42099030502,0.401952807,0.359349593,0.425084175,0.538433648,0.494569153,0.583733826,0.136480841,0.13521956,0.158649651,103.4570026,0.050539661,3.6,0.285714286,5.8,-0.256410256,17.9,0.104938272,61741,0.074672329
1400000US42099030601,0.438247012,0.40091638,0.496453901,0.586899102,0.544257113,0.634615385,0.14865209,0.143340733,0.138161484,57.54065439,0.074548365,4.4,0.157894737,5.6,0.473684211,14.9,0.354545455,51401,0.005575554
1400000US42099030602,0.507109005,0.47338403,0.559454191,0.572147651,0.515993266,0.642178047,0.065038646,0.042609236,0.082723856,22.05291063,0.097693352,3.8,-0.191489362,3.5,-0.166666667,7.7,0.132352941,46667,0.025851267
1400000US42101000100,-0.506618673,-0.526060785,-0.51880158,-0.687729932,-0.553426836,-0.541557433,-0.181111259,-0.027366051,-0.022755853,13264.70588,0.186061801,26.6,0.494382022,2.4,1.4,80.6,0.114799447,92207,0.26240057
1400000US42101000200,-0.655847524,-0.687045461,-0.681736916,-0.708819717,-0.617310368,-0.62824618,-0.052972193,0.069735093,0.053490736,15750,0.214695153,61.1,-0.255785627,9.3,0.631578947,54.3,0.630630631,59891,0.385788329
1400000US42101000300,-0.569290605,-0.591273154,-0.534970155,-0.668440821,-0.53089864,-0.554513997,-0.099150216,0.060374514,-0.019543842,16061.32075,-0.214170321,27.8,-0.258666667,6.5,5.5,79.5,0.155523256,81950,0.249675953
1400000US42101000401,-0.573372164,-0.616898875,-0.563160347,-0.703808585,-0.578902895,-0.600209278,-0.130436421,0.03799598,-0.037048931,34168.6747,0.859672131,46.7,-0.012684989,4.3,-0.605504587,68.5,-0.041958042,46228,1.117442287
1400000US42101000402,-0.556087902,-0.587782667,-0.531169579,-0.675578426,-0.557162079,-0.576919018,-0.119490524,0.030620588,-0.045749439,26059.82906,-0.033903675,16.6,0.194244604,3,-0.25,71.1,0.20713073,52813,0.055837665
1400000US42101000500,-0.607748462,-0.616720725,-0.613991758,-0.716654917,-0.606592014,-0.613993135,-0.108906455,0.010128711,-1.38E-06,13951.80723,0.442092155,67.2,0.267924528,13.2,1.444444444,39.5,0.050531915,40673,-0.103269617
1400000US42101000600,-0.623746094,-0.616648711,-0.631000828,-0.734820388,-0.63224538,-0.62698725,-0.111074294,-0.015596669,0.004013578,20014.92537,-0.129785853,38.2,-0.174946004,13.1,-0.331632653,81.1,0.092991914,67969,0.260132003
1400000US42101000700,-0.557140369,-0.587862123,-0.532680658,-0.72701536,-0.562519937,-0.589072872,-0.169874991,0.025342186,-0.056392214,34115.78947,0.276989756,43.9,0.908695652,6.1,-0.24691358,79.1,0.053262317,51842,0.337858065
1400000US42101000801,-0.641391971,-0.655949175,-0.610738541,-0.780855405,-0.626353345,-0.650564454,-0.139463434,0.02959583,-0.039825913,43384.61538,0.120529801,24.8,-0.015873016,2.5,-0.576271186,87,-0.050218341,81620,0.033164557
1400000US42101000803,-0.550276149,-0.600754231,-0.53007789,-0.715308257,-0.565430645,-0.593285945,-0.165032108,0.035323586,-0.063208055,59864.40678,-0.045663334,10.4,-0.469387755,3.2,-0.238095238,89.6,0.024,57099,-0.034429695
1400000US42101000804,-0.444710845,-0.509695869,-0.438052475,-0.687404905,-0.51735789,-0.53568042,-0.24269406,-0.007662021,-0.097627945,66892.85714,0.295745417,32.6,1.103225806,5.6,1.153846154,78.1,-0.085480094,96250,0.537810158
1400000US42101000901,-0.678799647,-0.697488715,-0.682552488,-0.76174283,-0.702542957,-0.69180056,-0.082943183,-0.005054242,-0.009248072,50756.09756,0.152908587,35.8,0.935135135,8.2,-0.046511628,82.6,0.113207547,39539,0.006978225
1400000US42101000902,-0.6351576,-0.658966394,-0.647811683,-0.767447543,-0.650967795,-0.67304172,-0.132289943,0.007998599,-0.025230037,43983.33333,0.185002245,29,-0.142011834,1,-0.411764706,70,0.100628931,50179,2.054294236
1400000US42101001001,-0.534725807,-0.587219932,-0.564982572,-0.730943378,-0.613992716,-0.636566626,-0.196217571,-0.026772784,-0.071584054,29505.61798,0.164007092,16.3,0.791208791,2.6,1,85.5,0.160108548,96397,0.131699128
1400000US42101001002,-0.487521754,-0.536453129,-0.517340904,-0.669296514,-0.530742108,-0.538939081,-0.18177476,0.005711021,-0.021598177,19456.04396,0.018699655,15.8,1.025641026,4.4,0.073170732,80,0.017811705,112599,0.241458009
1400000US42101001101,-0.749176862,-0.743970785,-0.730609915,-0.806988134,-0.737254824,-0.715188953,-0.057811272,0.006715961,0.015420962,49537.31343,0.033634382,17.9,-0.22173913,6.6,0.534883721,75.9,0.070521862,77568,0.715992301
1400000US42101001102,-0.67288176,-0.696153462,-0.666049798,-0.795019207,-0.680031124,-0.694586573,-0.122137447,0.016122338,-0.028536775,32392.40506,0.108271979,21.2,0.054726368,3.8,0.461538462,80.5,-0.099552573,53621,-0.213929692
1400000US42101001201,-0.684214376,-0.706649294,-0.63953402,-0.813667208,-0.689229788,-0.70955227,-0.129452832,0.017419506,-0.07001825,33071.42857,0.260816944,15.6,-0.018867925,3,4,91.3,0.161577608,109643,0.361230089
1400000US42101001202,-0.621849251,-0.644849926,-0.586309765,-0.777721027,-0.639849951,-0.659416146,-0.155871776,0.004999975,-0.073106381,44109.2437,0.113727986,20.6,0.084210526,1.3,-0.754716981,88.6,0.110275689,71436,0.183773572
1400000US42101001300,-0.745871203,-0.752768967,-0.682970618,-0.805627653,-0.690430731,-0.71311848,-0.05975645,0.062338236,-0.030147862,20960.85409,0.221484861,40.8,-0.13559322,5.5,-0.285714286,64.1,0.259332024,81250,0.506107847
1400000US42101001400,-0.773401843,-0.7600673,-0.708173722,-0.834807436,-0.736777069,-0.744876239,-0.061405593,0.023290231,-0.036702517,36737.70492,0.202253219,33.4,-0.031884058,4.5,-0.081632653,71.2,0.070676692,65471,0.126382796
1400000US42101001500,-0.74698336,-0.731986002,-0.731508298,-0.782538372,-0.71426902,-0.695455302,-0.035555012,0.017716982,0.036052996,31097.82609,0.100384615,38.6,0.217665615,3.3,-0.175,70.4,0.220103986,71500,0.142336758
1400000US42101001600,-0.672722432,-0.674052367,-0.685409869,-0.771103421,-0.657162694,-0.660434068,-0.098380989,0.016889673,0.024975801,26539.47368,-0.015136719,11.8,-0.144927536,4.2,-0.125,77.6,0.179331307,73879,0.18650628
1400000US42101001700,-0.676754478,-0.677872422,-0.678139742,-0.782151906,-0.681780781,-0.680614702,-0.105397428,-0.003908359,-0.00247496,32709.30233,-0.006007067,18.2,-0.042105263,2.4,1.4,77.8,0.145802651,104549,0.450397458
1400000US42101001800,-0.706453257,-0.702320943,-0.715653727,-0.762043279,-0.693840432,-0.689393446,-0.055590022,0.008480511,0.026260281,34106.38298,0.098697738,32.8,0.17562724,3,-0.615384615,68.5,0.197552448,76750,0.301553385
1400000US42101001900,-0.802087548,-0.779063874,-0.747552842,-0.819092057,-0.720075654,-0.736631468,-0.017004509,0.05898822,0.010921374,22259.84252,0.053278688,40.8,-0.341935484,4.4,-0.482352941,69.8,0.681927711,70000,0.442614842
1400000US42101002000,-0.978918663,-0.949351313,-0.958501261,-0.899121427,-0.873068143,-0.886099746,0.079797236,0.07628317,0.072401515,18848.21429,0.128877006,79.7,-0.180883864,14.1,-0.212290503,23.1,0.022123894,34972,1.470995549
1400000US42101002100,-0.95166409,-0.916043127,-0.937598129,-0.894222642,-0.834120612,-0.858419178,0.057441448,0.081922515,0.079178951,24880.43478,0.233962264,76.8,-0.186440678,15.2,0.357142857,30.9,0.872727273,49229,0.630261284
1400000US42101002200,-0.885584632,-0.848186509,-0.862244835,-0.840617181,-0.812546572,-0.835895464,0.044967451,0.035639937,0.026349371,25215.90909,0.212568306,70.6,-0.085492228,9.1,-0.376712329,47.2,0.245382586,48553,1.335513974
1400000US42101002300,-0.64859795,-0.663895496,-0.704866045,-0.613733805,-0.572740484,-0.615204372,0.034864145,0.091155012,0.089661673,34378.04878,0.07145572,37.5,-0.131944444,9.1,0.197368421,48.6,0.6816609,50335,0.81931543
1400000US42101002400,-0.666441829,-0.678770465,-0.698640617,-0.663321351,-0.618686416,-0.661045289,0.003120478,0.060084049,0.037595328,24942.02899,0.13497472,44.2,0.013761468,5.9,-0.358695652,49.1,0.147196262,57193,0.463485159
1400000US42101002500,-0.698194984,-0.717616896,-0.727924661,-0.687292704,-0.641131821,-0.664567559,0.01090228,0.076485075,0.063357102,26116.88312,0.111663903,45.4,-0.149812734,13.9,0.037313433,48,0.666666667,52786,0.946171146
1400000US42101002701,-0.799546085,-0.78871774,-0.835455546,-0.743672125,-0.726406635,-0.765392477,0.05587396,0.062311105,0.070063069,50252.87356,0.240987795,68.9,-0.096985583,10.7,1.326086957,28.2,0.620689655,44333,0.825079247
1400000US42101002702,-0.556984597,-0.580079539,-0.673370238,-0.451632222,-0.437433783,-0.605226545,0.105352375,0.142645756,0.068143693,28105.6338,0.195268044,12.8,2.282051282,13.9,2.02173913,31.6,-0.18974359,62171,0.056826681
1400000US42101002801,-0.707686724,-0.717806976,-0.747827445,-0.70031037,-0.697883843,-0.732116147,0.007376354,0.019923133,0.015711298,51000,0.018815331,71.7,-0.049071618,8.1,-0.404411765,23.8,0.506329114,40148,0.380795158
1400000US42101002802,-0.498345838,-0.538515867,-0.60253669,-0.507916172,-0.516292053,-0.601862148,-0.009570334,0.022223814,0.000674542,41450,0.149564184,34,0.0625,5.5,-0.427083333,36.9,0.376865672,53977,0.31886041
1400000US42101002900,-0.510928458,-0.569622037,-0.629274247,-0.515464634,-0.519035881,-0.611381617,-0.004536176,0.050586156,0.01789263,31699.3007,0.196673706,33,2.113207547,6.2,0.068965517,45.5,0.408668731,50921,0.161837182
1400000US42101003001,-0.763573653,-0.746475317,-0.74363961,-0.752604486,-0.713631378,-0.77804549,0.010969167,0.032843939,-0.03440588,50758.62069,0.022222222,74.2,-0.095121951,7.1,0.577777778,20.4,0.2,40547,0.297794706
1400000US42101003002,-0.918669343,-0.906285074,-0.917433025,-0.8683512,-0.850196014,-0.864908219,0.050318143,0.05608906,0.052524806,35477.27273,-0.003192848,81.4,-0.015719468,12.5,-0.21875,19,0.958762887,25057,0.143633044
1400000US42101003100,-0.980851983,-0.966413963,-0.97161972,-0.925356381,-0.9150309,-0.935544119,0.055495602,0.051383063,0.036075601,27405.22876,0.057503153,91.8,-0.028571429,17.2,-0.080213904,14.4,0.345794393,26532,0.101324146
1400000US42101003200,-0.978800043,-0.961092123,-0.973694949,-0.930615636,-0.904352195,-0.935925125,0.048184407,0.056739928,0.037769824,26731.57895,0.045707227,89.3,-0.041845494,20.7,0.533333333,7.2,1.322580645,24965,-0.039068514
1400000US42101003300,-0.806792718,-0.820502228,-0.806229807,-0.724604186,-0.733538092,-0.794242627,0.082188532,0.086964136,0.01198718,14929.26829,-0.046573209,79,-0.027093596,30.8,0.419354839,5.5,-0.017857143,24223,0.005228867
1400000US42101003600,-0.788246292,-0.801123092,-0.780920628,-0.738408302,-0.727437238,-0.765058484,0.04983799,0.073685854,0.015862144,18591.39785,-0.011435106,82.5,0.021039604,21.3,0.014285714,10,-0.300699301,17683,-0.04349002
1400000US42101003701,-0.943851779,-0.936326608,-0.934685756,-0.906867921,-0.91402774,-0.927334303,0.036983858,0.022298868,0.007351453,45153.28467,-0.133734771,92.2,-0.030494217,21.7,0.212290503,9.6,0.010526316,36138,0.230062289
1400000US42101003702,-0.786925476,-0.774589599,-0.770973547,-0.725085297,-0.725239157,-0.767540135,0.061840179,0.049350442,0.003433412,41093.75,0.266046213,71.8,-0.017783858,20.6,0.263803681,16.2,0.04516129,33903,0.082194842
1400000US42101003800,-0.050867564,-0.205260749,-0.348928473,0.025381718,0.016264281,-0.222973862,0.076249282,0.22152503,0.125954611,9517.814727,0.036471806,7.4,0.541666667,8.8,0.571428571,21.6,-0.208791209,49574,-0.047221849
1400000US42101003901,-0.347543104,-0.381021029,-0.451907359,-0.339498208,-0.352434573,-0.457403023,0.008044896,0.028586456,-0.005495664,37506.17284,-0.099318114,32.7,-0.152849741,6.5,-0.1875,23.6,0.372093023,34234,-0.122205128
1400000US42101003902,-0.058661066,-0.218781159,-0.327320134,0.122800339,0.068427514,-0.147118287,0.181461405,0.287208673,0.180201847,32291.42857,0.039359941,5.9,0.18,6.9,-0.288659794,22.7,0.392638037,60784,0.227538017
1400000US42101004001,-0.475713425,-0.547194142,-0.615316914,-0.39045626,-0.40404493,-0.513606346,0.085257165,0.143149212,0.101710568,33368.85246,-0.023272553,24.7,0.1875,11.8,1.226415094,30.7,0.218253968,43571,0.229395333
1400000US42101004002,-0.170112944,-0.311030786,-0.417844917,-0.034666548,-0.063024814,-0.27480465,0.135446396,0.248005972,0.143040267,36195.48872,0.042668399,15.1,0.641304348,15.3,0.865853659,16.3,-0.057803468,50658,0.26645
1400000US42101004101,-0.719952874,-0.74819199,-0.804267368,-0.618334746,-0.623623523,-0.686035137,0.101618128,0.124568467,0.118232231,47270.83333,0.263128595,73.3,0.041193182,19.2,0.066666667,11.4,0.480519481,27097,0.219486949
1400000US42101004102,-0.485156447,-0.574657913,-0.652624269,-0.37357613,-0.401957693,-0.532868846,0.111580317,0.17270022,0.119755423,61509.93377,0.284469644,63,0.155963303,9.8,0.113636364,12.1,0.061403509,34102,-0.040569435
1400000US42101004201,-0.553132083,-0.639412313,-0.738363548,-0.304617627,-0.363926809,-0.607843635,0.248514456,0.275485504,0.130519913,40178.57143,-0.00248271,22.4,-0.270358306,18.4,0.586206897,18.6,0.127272727,48044,0.192809971
1400000US42101004202,-0.509821608,-0.593449867,-0.679666841,-0.239029206,-0.305794965,-0.550765144,0.270792402,0.287654902,0.128901697,31885.71429,0.129326048,35.2,0.226480836,13.6,0.416666667,9.5,-0.086538462,42955,0.123388341
1400000US42101005000,0.106749086,-0.059253037,-0.161280744,0.164253989,0.183280587,-0.059533516,0.057504903,0.242533624,0.101747228,null,null,null,null,null,null,null,null,null,null
1400000US42101005400,-0.938408297,-0.938386876,-0.952215936,-0.901672975,-0.881764614,-0.898155668,0.036735322,0.056622262,0.054060268,1827.489481,-0.151140065,85.3,-0.052222222,10.6,0.029126214,27.4,-0.13836478,49293,-0.182130413
1400000US42101005500,-0.873325574,-0.882467385,-0.901247095,-0.839805432,-0.830475102,-0.87778037,0.033520142,0.051992283,0.023466725,14157.42794,-0.00653493,90.6,0,12,-0.268292683,26,0.494252874,46129,-0.033097174
1400000US42101005600,-0.94661191,-0.937777778,-0.942093541,-0.914221219,-0.876146789,-0.914691943,0.032390691,0.061630989,0.027401598,3058.641975,-0.162299239,94.8,-0.038539554,27.5,4.092592593,17.8,-0.172093023,19972,-0.56883487
1400000US42101006000,-0.840360368,-0.84669337,-0.865983206,-0.816485064,-0.809363634,-0.846419728,0.023875304,0.037329736,0.019563478,14382.4228,0.005146082,81.5,0.052971576,16.2,1.892857143,12,-0.076923077,38640,-0.16621712
1400000US42101006100,-0.855006037,-0.866036533,-0.881892908,-0.835650706,-0.823138603,-0.864189006,0.019355331,0.04289793,0.017703902,16339.80583,-0.020942408,86.4,0.038461538,9.4,0,16,0.203007519,32416,-0.282593781
1400000US42101006200,-0.934021566,-0.92264621,-0.941041358,-0.913909162,-0.906036144,-0.928422171,0.020112404,0.016610066,0.012619187,24781.72589,0.045844045,93.3,0.060227273,12.6,0.75,15.9,1.064935065,39312,0.314826583
1400000US42101006300,-0.890514653,-0.897428834,-0.905964661,-0.893319513,-0.891136594,-0.909048458,-0.00280486,0.00629224,-0.003083797,18720.93023,-0.02613114,94.5,0.003184713,26.9,0.159482759,9.3,-0.03125,24922,-0.053259383
1400000US42101006400,-0.920798375,-0.9111672,-0.930032768,-0.902613821,-0.899244729,-0.913507851,0.018184554,0.011922471,0.016524917,13827.30924,-0.334557402,90.8,0.001102536,13.3,-0.392694064,10.5,-0.009433962,33004,0.055655067
1400000US42101006500,-0.983566319,-0.973941923,-0.982726707,-0.959580705,-0.956562045,-0.965775197,0.023985614,0.017379878,0.01695151,9573.426573,-0.217565251,98.6,-0.009045226,22,0.235955056,8.4,0.217391304,23833,-0.25917752
1400000US42101006600,-0.945098179,-0.942433147,-0.946082505,-0.914607684,-0.909361202,-0.918405209,0.030490495,0.033071945,0.027677296,13892.43028,-0.186420905,96,-0.016393443,17.5,0.182432432,5.6,2.294117647,23391,-0.121431791
1400000US42101006700,-0.922634266,-0.912034873,-0.933045109,-0.908623569,-0.89779529,-0.908082995,0.014010697,0.014239583,0.024962114,17511.62791,-0.05057439,88.4,0.035128806,21.1,0.278787879,8.3,-0.126315789,32044,0.14242932
1400000US42101006900,-0.981410309,-0.972158369,-0.979071927,-0.965993569,-0.961957016,-0.965178893,0.01541674,0.010201353,0.013893034,8533.088235,-0.194376952,99.8,0.043933054,33,2.113207547,7.7,0.509803922,16796,-0.161457813
1400000US42101007000,-0.987044436,-0.972035279,-0.983639525,-0.961742881,-0.961011827,-0.968835694,0.025301555,0.011023452,0.014803831,19491.71271,-0.281173594,97.1,-0.017206478,31.6,0.379912664,6.2,-0.373737374,24818,-0.263604534
1400000US42101007101,-0.946762869,-0.930387544,-0.931546956,-0.913005921,-0.911422739,-0.913468251,0.033756948,0.018964805,0.018078705,26602.04082,-0.081395349,95.6,-0.008298755,18.6,-0.436363636,6.7,0.31372549,26392,-0.137121559
1400000US42101007102,-0.981077172,-0.971204507,-0.978725317,-0.966303088,-0.959335392,-0.966889713,0.014774084,0.011869115,0.011835604,29906.8323,-0.051044541,99,-0.002016129,17.8,-0.101010101,8.2,-0.127659574,25662,-0.034900338
1400000US42101007200,-0.988881301,-0.973852638,-0.987536076,-0.960008944,-0.958920437,-0.975810951,0.028872357,0.014932201,0.011725125,22345.36082,-0.200774337,98.1,-0.010090817,28.3,-0.115625,10.7,-0.044642857,29700,0.099714889
1400000US42101007300,-0.98111907,-0.964036702,-0.97624556,-0.946710299,-0.943403828,-0.957696218,0.034408771,0.020632874,0.018549342,16442.95302,-0.199346405,97.8,0.065359477,19.6,0.225,8.7,-0.330769231,26896,0.087102381
1400000US42101007400,-0.966095983,-0.94970793,-0.961188933,-0.950974731,-0.943731512,-0.959307458,0.015121252,0.005976418,0.001881475,17114.94253,-0.005122494,91,-0.006550218,20.9,-0.027906977,14.6,0.177419355,20268,-0.211791242
1400000US42101007700,-0.827799742,-0.820918602,-0.80836692,-0.83292154,-0.799884231,-0.818194153,-0.005121798,0.021034371,-0.009827233,16508.06452,-0.220784164,52,-0.101899827,11.2,9.181818182,42.8,0.097435897,25021,-0.193001129
1400000US42101007800,-0.880635742,-0.86418807,-0.849722481,-0.898019795,-0.893235523,-0.901990845,-0.017384053,-0.029047453,-0.052268364,25545.45455,0.063588191,45.6,0.090909091,8.5,0.268656716,58.7,-0.065286624,41528,0.044493071
1400000US42101007900,-0.898822397,-0.88838075,-0.877186494,-0.909065247,-0.887725326,-0.901346235,-0.01024285,0.000655424,-0.024159741,32616.43836,0.061761427,52.2,-0.071174377,8.7,0.279411765,55.6,-0.036395147,50640,0.262370684
1400000US42101008000,-0.969491637,-0.960792605,-0.960772628,-0.94737868,-0.938931347,-0.963079618,0.022112957,0.021861258,-0.00230699,22186.74699,0.023055556,86.5,0.001157407,20.5,0.404109589,26.4,0.07755102,31311,-0.065650085
1400000US42101008101,-0.992267748,-0.969444315,-0.98170863,-0.970072311,-0.965841185,-0.977382893,0.022195437,0.00360313,0.004325737,28000,0.140381282,100,0.019367992,21.3,0.356687898,9,-0.032258065,22652,-0.097889287
1400000US42101008102,-0.98836659,-0.978211319,-0.985107872,-0.96938786,-0.966723962,-0.975216908,0.01897873,0.011487357,0.009890964,38871.42857,0.070627582,99.5,0,19.6,0.240506329,10.4,-0.19379845,28361,-0.125281436
1400000US42101008200,-0.990391584,-0.978435677,-0.990686878,-0.964816165,-0.958902326,-0.95699948,0.025575419,0.019533351,0.033687398,21482.86604,-0.196457702,100,0.007049345,35,0.569506726,12.3,0.033613445,35778,-0.051182773
1400000US42101008301,-0.985479008,-0.972000429,-0.987333177,-0.967422982,-0.959313586,-0.96074782,0.018056026,0.012686843,0.026585357,24060.91371,0.15920763,98.4,0.015479876,24,0.237113402,9.9,0.32,27957,0.190470107
1400000US42101008302,-0.987552917,-0.970486876,-0.985238652,-0.971269045,-0.967574706,-0.96357789,0.016283872,0.00291217,0.021660762,27256.09756,0.070402299,100,0.007049345,17.3,-0.34469697,10.5,0.909090909,30019,0.322073461
1400000US42101008400,-0.989390963,-0.982225984,-0.986058302,-0.96807554,-0.959944108,-0.970850964,0.021315423,0.022281876,0.015207338,25623.71134,0.045645772,97,-0.024144869,25.3,1.321100917,16.6,1.049382716,29904,0.094863252
1400000US42101008500,-0.976587757,-0.955405814,-0.971000413,-0.953579682,-0.946852492,-0.956982878,0.023008075,0.008553322,0.014017535,30400,0.190794842,95.4,-0.01446281,17.6,0.353846154,14.3,0.144,29297,0.146788273
1400000US42101008601,-0.905508795,-0.89445829,-0.892588839,-0.907904828,-0.880006328,-0.89285006,-0.002396033,0.014451962,-0.000261221,29515.46392,0.002100105,49.1,-0.210610932,12.2,0.311827957,60.8,0.192156863,38125,-0.157458564
1400000US42101008602,-0.951907076,-0.930995405,-0.937862111,-0.913858915,-0.884015312,-0.90982361,0.038048161,0.046980093,0.028038501,19860.13986,0.019016864,83.3,0.019583843,5.5,0.341463415,26.5,-0.179566563,33268,0.233838965
1400000US42101008701,-0.84079925,-0.819248304,-0.796053337,-0.872148398,-0.837496282,-0.846561729,-0.031349148,-0.018247978,-0.050508392,52330,0.147336111,53.3,0.047151277,5.4,0.255813953,60.4,0.048611111,35786,0.152082931
1400000US42101008702,-0.751096799,-0.7545003,-0.72007409,-0.844364549,-0.76838981,-0.768691142,-0.09326775,-0.01388951,-0.048617052,30513.76147,-0.030037912,59.1,0.523195876,3.4,-0.676190476,80.4,0.2,30951,0.133860864
1400000US42101008801,-0.575430178,-0.591334574,-0.578710978,-0.825704004,-0.706105661,-0.715751432,-0.250273826,-0.114771087,-0.137040454,32422.53521,0.90090834,42.3,0.549450549,8.1,0.08,64.2,1.098039216,11196,-0.270951358
1400000US42101008802,-0.605262852,-0.631325645,-0.622093956,-0.836303614,-0.711291633,-0.712241203,-0.231040762,-0.079965988,-0.090147247,45569.53642,0.174031735,43,-0.01826484,5.8,-0.340909091,61.9,-0.18013245,11652,-0.035190859
1400000US42101009000,-0.707529917,-0.680342669,-0.68017338,-0.777726971,-0.732445917,-0.723507663,-0.070197054,-0.052103248,-0.043334283,36452.38095,0.466475096,37.2,0.352727273,11.3,0.506666667,73,0.175523349,14942,-0.359125027
1400000US42101009100,-0.845515611,-0.819858732,-0.823215151,-0.82102071,-0.787604426,-0.78975246,0.024494901,0.032254306,0.033462691,17475.60976,0.276046305,70.6,0.219343696,7.6,0.117647059,38,0.111111111,20084,0.391051392
1400000US42101009200,-0.944954128,-0.932454695,-0.925866237,-0.912820513,-0.88173456,-0.902116402,0.032133615,0.050720135,0.023749835,17116.16162,0.254720474,85.4,-0.126789366,7.4,-0.506666667,22.6,0.329411765,20524,0.042038993
1400000US42101009300,-0.977811337,-0.964730256,-0.968331911,-0.958802027,-0.951926237,-0.966002947,0.01900931,0.012804019,0.002328964,27193.54839,-0.006364922,97.3,-0.012182741,19.3,0.368794326,12,-0.160839161,25591,-0.046463969
1400000US42101009400,-0.987334706,-0.97949832,-0.982877807,-0.970980451,-0.965186924,-0.970695235,0.016354255,0.014311396,0.012182572,30070.42254,0.138970392,98.6,-0.014,20.5,-0.183266932,8.8,0.660377358,16496,-0.171762816
1400000US42101009500,-0.986933392,-0.986402295,-0.987811942,-0.958847794,-0.951725249,-0.967481287,0.028085598,0.034677046,0.020330655,26252.03252,-0.08005698,99.7,0.001004016,24.4,0.410404624,7.5,-0.257425743,21000,0.076040172
1400000US42101009600,-0.979104749,-0.969184641,-0.975404228,-0.958963202,-0.953015816,-0.961944197,0.020141547,0.016168825,0.013460031,26935.89744,-0.037783375,97.9,-0.014098691,21,0.320754717,9.4,0.649122807,23528,-0.089579383
1400000US42101009801,-0.903860589,-0.900694401,-0.913206726,-0.90981957,-0.895760093,-0.910923809,-0.005958981,0.004934308,0.002282917,21130.43478,0.136044881,84.7,-0.058888889,12.9,0.14159292,21.2,-0.013953488,40897,-0.210116656
1400000US42101009802,-0.912965665,-0.91499202,-0.928785023,-0.88969372,-0.876453734,-0.907305892,0.023271945,0.038538286,0.021479131,27661.01695,0.173678533,91.2,0.020134228,7.4,-0.333333333,25.1,-0.052830189,54660,0.083900137
1400000US42101010000,-0.919035647,-0.920307613,-0.930952958,-0.894261884,-0.882162477,-0.895113621,0.024773763,0.038145136,0.035839337,23338.54167,-0.162116679,87.4,-0.023463687,12.7,0.165137615,9.9,-0.317241379,31836,-0.264111692
1400000US42101010100,-0.975857845,-0.966776409,-0.979440304,-0.957897172,-0.947218108,-0.953417237,0.017960673,0.019558301,0.026023067,28314.65517,0.179141985,99.1,-0.006018054,22.9,0.846774194,12.3,-0.174496644,31149,0.001833269
1400000US42101010200,-0.987679006,-0.988469639,-0.991022005,-0.962967798,-0.953035423,-0.969603184,0.024711208,0.035434216,0.021418821,20618.70504,0.057564576,100,0.004016064,16.1,-0.320675105,12.1,1.813953488,15357,-0.108136361
1400000US42101010300,-0.988987064,-0.973234292,-0.988686702,-0.963315828,-0.95049218,-0.970630207,0.025671236,0.022742112,0.018056495,23284.40367,0.045304778,100,0.011122346,26.7,1.0859375,8.6,-0.113402062,28486,0.345964846
1400000US42101010400,-0.971342272,-0.955244819,-0.967365778,-0.950531854,-0.959393969,-0.975139326,0.020810418,-0.00414915,-0.007773548,20274.72527,0.264998285,95.4,-0.046,23.6,-0.102661597,5.8,-0.362637363,32703,0.255538066
1400000US42101010500,-0.990379174,-0.975278121,-0.984866828,-0.944444444,-0.942331288,-0.9592089,0.04593473,0.032946833,0.025657928,16921.25984,0.283368169,95.2,-0.029561672,17.5,-0.273858921,8.5,-0.105263158,14659,-0.238374812
1400000US42101010600,-0.979838341,-0.955205483,-0.963853874,-0.955215855,-0.952681224,-0.970426423,0.024622486,0.002524259,-0.006572549,14372.54902,0.225752508,94.9,-0.043346774,33.6,0.282442748,9.2,-0.542288557,13482,-0.518345182
1400000US42101010700,-0.982918429,-0.975507591,-0.981114581,-0.963343821,-0.956746808,-0.966073966,0.019574608,0.018760783,0.015040615,18528.08989,-0.128205128,98,0.003070624,16.9,0.469565217,4.1,-0.414285714,14836,-0.217716847
1400000US42101010800,-0.973603092,-0.959768335,-0.968261251,-0.933880839,-0.921830504,-0.938532925,0.039722253,0.037937831,0.029728326,17517.69912,0.120577413,91.9,-0.055498458,16.9,-0.096256684,10.1,0.74137931,14328,-0.251684337
